,Unnamed: 0,tweet,toxicity,toxicity_val
4657,4676,RT @JWMUSICOFFICIAL: DAMN! YOU GUYS ARE AMAZING. THANKS FOR THE LOVE AND SUPPORT❤️,0,0.09149433
4656,4675,RT @Dont_Trust_Any1: They force change on to us,0,0.11478327
4699,4716,RT @HamdoDelic: Can you please help Palestine tomorrow from 1pm - 2 pm? Please share & get more people involved! #BDS #ICheckTheLabel http:…,0,0.03116656
4713,4728,i woke up w a follow from @THurdles 😱😍,0,0.031248406
4712,4727,@TeamPassey @jsscnrmn WAIT WHAT,0,0.1397072
4711,4726,"It looks Bilawal Bhutto is not aware about Modi ji, he is asking Kashmir and if Modi ji express his feeling than... http://t.co/3iSlYbAoAy",0,0.17880817
4710,4725,"I've gathered 4 Scrolls! Can you do better? Download to find it out! http://t.co/Cb7MGk5qHO #android,#androidgames,#gameinsight",0,0.048396118
4709,7732,Waiting..... http://t.co/tMSwusjZSn,0,0.16716051
4708,7731,RT @PolaroidGrandes: Everyone go follow @Frankiejgrande http://t.co/FvnCrgoKVL #Frankieto1Million he's gonna scream and freak out even more.,0,0.25807703
4707,7730,Obama Administration Moves To Crack Down On Tax Inversions http://t.co/gmq7DjaKER via @Forbes,0,0.12984471
4706,7759,RT @Smiley360: Q2. @PurinaONEdog dry food helps support a beautiful coat & healthy skin. Tell us about your dog’s coat & share a photo! #ON…,0,0.05474979
4705,7758,@KianLawley aww baby why?,0,0.04628146
4703,4689,"Cc @honey_lush3 ""@TheOfficialBmax: Mention someone close to you via twitter? #MujojoBy_MFlow_""",0,0.039472837
4702,4688,Into them. C’mon lads.,0,0.18797542
4701,4719,@itsLiza_322 happy birthday gorgeous!!!!💖,0,0.031419326
4700,4717,@itsCassidy_mf  don't think that for one second naw cassidy http://t.co/e3VCVdODmN,0,0.17053801
4655,4644,RT @EuTiAmoVimniel: Yeehaw!  @jonasofmercator  @DreamscapePH  @BiboyJArboleda  @ericjohnsalut   Projects For VimNiel,0,0.050564762
4698,4715,Do the flop http://t.co/O6BBPgaY5k,0,0.31112686
4697,4714,@a_big_snail yeah I'm facing pilgrim,0,0.09141358
4696,4713,@hkornfeind51 😭 I know I really wish I could've gone,0,0.050798554
4695,4712,"""@__Shimmy: I don't want this single life any more 😒""rt",0,0.12566459
4694,4711,Welbeck!!',0,0.14728823
4693,4710,"You lied, how am I supposed to leave for six months, how can I trust you to be faithful?",0,0.17538898
4692,4708,@NcneOfMyBusines please what?,0,0.07125631
4691,4707,RT @RealTouchingPic: Never stop retweeting.... http://t.co/zYt1LFak3Z,0,0.05901187
4690,4706,RT @HenrysBar_Grill: We have positions for full time commis chefs and kitchen porters   Please email CVs to  functions@henrysbarandgrill.co…,0,0.058974635
4689,4705,Welcome to Arsenal!..Welbeck!!,0,0.060111787
4688,4704,@D2KSparkz i got the same one :D,0,0.04240037
4687,4674,RT @sunny_hundal: 25 years of Women Against Fundamentalism event tonight.Packed! Book launch charting history of dissent by Asian women htt…,0,0.07917729
4686,4673,Bucs QB McCown could be out several weeks http://t.co/vjnuJtEQsJ,0,0.18612121
4610,4632,@Niyre_ ima be so tired,0,0.3420921
4624,4645,"Attendance at San Siro totalled 115,931 for the shows on the 28th and 29th of June making $7.7 million from ticket sales! #EMABiggestFans1D",0,0.05061634
4623,4613,Your current inclination is to convince others that everything... More for Leo http://t.co/7IrRH77ycQ,0,0.054425154
4622,4612,Now Playing @PATRICERMUSIC | @PRECISIONPROD - Doh Rough Meh [2014] #HCFRADIO http://t.co/qg7kcfBSv5,0,0.07571878
4621,4611,@JenniiferrT i hardly seen you tbh,0,0.055675775
4620,4610,#100thSuperShow YEAAAAAAYYYYYYYYYYYYYYY,0,0.10928598
4619,4609,RT @idgafarah: i love you @justinbieber 💜💜💜  #EMABiggestFansJustinBieber http://t.co/p1IzliFVUN,0,0.02799479
4618,4608,RT @arvinfido: #Kaththi Climax shoot today 👍,0,0.04330574
4617,4639,[7:20:22 PM] wah has left the game.,0,0.15874536
4616,4638,@samtaire Thank you! :)),0,0.01979167
4615,4637,"@JuventusCrazy @Radek1897 who was that, Nocerino? remember he played him before he was fit and it got worse? milanisti were furious.",0,0.14925146
4614,4636,"RT @AFWIndo: I posted 60 photos on Facebook in the album ""Ready Stock 12-Sep-14"" http://t.co/YFK7ie6eXb",0,0.044640157
4613,4635,Happy Birthday @grantlandis !! 🎉😘💋 sorry im late,0,0.03820536
4612,4634,"People who still use Paytm and complain about the top ups not reaching them, deserve so.",0,0.18327104
4611,4633,RT @Ashita_Bhayani: Stop asking me what do you do nowadays! I have all the time but no time for this question,0,0.06847429
4625,4646,Back to twitter !!! Tweeeeet !!! ;),0,0.10160093
4609,4631,one person followed me // automatically checked by http://t.co/8apBn9FMEA,0,0.059789665
4608,4630,RT @VijdanMohamed: In picture sonwar bazaar #KashmirFloods http://t.co/m3RRBastbV,0,0.09867329
4607,4600,RT @TheVampsTristan: Early morning gym session! What has happened to me?,0,0.05124051
4606,4599,"From Gabrielle Chanel to Karl Lagerfeld, discover the mythical places that forged the legend of CHANEL #insidechanel https://t.co/TzslQpGV61",0,0.06611314
4605,4596,"Hurray! I have finished ""Helping Neighbors"" task  in Big Business HD for iPad! http://t.co/n0nqeBXVxB #gameinsight #ipad #ipadgames",0,0.06288257
4604,4595,It's almost 3 why am I up,0,0.20634976
4603,4594,Morning #EPL fans. We have previewed the early Kick off at Loftus Road and fancy a Home Win http://t.co/Vcvy1NyJwO,0,0.04796106
4602,4593,"Get Clown Smurfs Ticket Machine or Clown Car to earn bonus prize tickets in the #SmurfsVillage, coming soon! http://t.co/PvSyvJJ7Sk",0,0.235033
4601,4592,@lucylibs This is our new electorate too and we're watching it closely,0,0.029803948
4600,4623,@siannybab chicken & bacon youth😍,0,0.1911833
4599,4622,@831katycat the dopest vid yet from #richienuzz https://t.co/kbgGCETpvQ,0,0.21083893
4598,4621,“@TeamLouis1DPH: It's been 2 years but I still laugh at Harry bc 😂😂😂 #2YearsOfLWWY #EMABiggestFans1D http://t.co/BC5zjDWrKy” always,0,0.05769929
4597,4620,RT ParkHeeYoung13: Let it go~!!! http://t.co/3GtcBf7Bgy,0,0.054314364
4640,4660,Follback  @Ilhamsafrizalns,0,0.061878063
4654,4643,Trinidad and Tobago Win CFU Under 20 Championship: http://t.co/wYuvhZSrT7 http://t.co/Ow5DfUePik,0,0.09715041
4653,4642,Planning a shopping trip this weekend? We’re within easy walking distance of @Bullring and @Mailboxlife. #autumnshopping,0,0.040328383
4651,4640,i followed parlophone and now twitter wants me to follow every single record company out there. thanks but no thanks.,0,0.102038935
4650,4671,Cheech and chong http://t.co/34wuoEM5YE,0,0.33016762
4649,4670,RT @EPLStatman: There is no need to be upset http://t.co/9KAb9M5S4x,0,0.06687574
4648,4669,RT @notaspm: Section C Add Maths Paper 2 Every year the same question  Solution of triangle  Index number  Motion along straight line Linea…,0,0.07909101
4647,4668,RT @JpopAsia: [#JPOP] KARA To Make Japanese Comeback On November 5th http://t.co/xM8cSV6kPz,0,0.056399446
4646,4667,harry aka louis' girl,0,0.17138599
4645,4666,@Shhsharna skn i will dont watch dat😊,0,0.12853093
4644,4665,4 more hours to gov,0,0.17588715
4643,4664,@Slymgee same here broda,0,0.08926185
4642,4662,@Ducktail @phantom_flutist First impressions are everything...,0,0.03418599
4641,4661,@NaeFear @euanmccolm this kind of propagation of misinformation is harmful to Scotland. The no campaign gained over 400k more votes,0,0.29392752
4714,4729,"@ConservativeCO With half the state stoned, how can anyone tell?",0,0.23857552
4639,4628,@deanlemon Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please,0,0.043001074
4637,4626,#4 Guitarist,0,0.14506412
4636,4625,RT @omgWorIdImages: Stunning! http://t.co/Pzc1P8sFeA,0,0.038092703
4635,4624,"@IwatobiDolphin [Thankfully so, Rin had a well prepared answer for this question as well. He really did think through his tactic after -",0,0.053439837
4634,4655,RT @dvnnyboy_: Man 😪. I pray for this man & his daughter . 🙏  http://t.co/wEXSVeTahR,0,0.09750863
4633,4654,A city with the best sense of humour #MyGlasgow http://t.co/5HfMQjm40o,0,0.124118425
4632,4653,BUT HE MADE MY WISH COME TRUE 😭😭❤️ http://t.co/n720KmgWGW,0,0.039236594
4631,4652,FIND YOUR NEXT HIT!@ http://t.co/qGlxuX4BDW CLICK AND TAKE YOUR TIME CHOOSING YOUR NEXT SINGLE! CONSCIOUSBEATS,0,0.21392728
4630,4651,@andmish Looks great! Are you open to commissions or collabs?,0,0.025430677
4629,4650,"RT @CyMadD0x: ""@zoltar244: Vets Arrested In NYC As VA Shuts Down: http://t.co/szbaGq4WT6 via @youtube""",0,0.10163524
4628,4649,"@Cat_314 I like that slogan, Sounds good :) Yvonne",0,0.03057223
4627,4648,"uuggh , don't feel like going :c",0,0.2117217
4626,4647,RT @9GAG: Wise words. http://t.co/zOu8bigyOB http://t.co/FQbaqZ5lNI,0,0.04986029
4789,4813,I'm so tired 😭😴,0,0.28097957
4804,4824,RT @TrickyKid2: Great mini-doc a talented friend made http://t.co/BS7i0Uu6ux featuring @Neilaswanson @imommusic & more playing Dallas @vide…,0,0.038044114
4803,4823,Photoset: November 27 » Happy Birthday Yui! http://t.co/Y1TuhYUfHO,0,0.06564987
4802,4821,B.Slade - Blue French Kiss ♫,0,0.08896279
4801,4820,Last night in Bellevue ✌️,0,0.05921902
4800,4819,What he said ==>“@BigMeanMan: I'm taking advantage of being single with no kids every single second.”,0,0.2526286
4799,4792,RT @actual_eren: teen titans go,0,0.13498574
4798,4791,RT @kendra_lynn7: @JaaaacobG I love you too 💖😚,0,0.023855785
4797,4790,RT @RolskyKwt26: #TheBibleIsNotFiction God wrote it himself as proof instead of just showing up.. http://t.co/aoT1dVgMPx,0,0.057762865
4796,4789,(｀･3･´)Time♡,0,0.08557006
4795,4788,@wesleystromberg Haha just found my mom,0,0.06890548
4793,4786,RT @DortmundAmerica: LET'S GO @BVB,0,0.043248624
4792,4785,RT @kambriathomas: All I ever want to do is lay in bed all day.,0,0.15082294
4791,4815,RT @Liddiianna: anyone wanna go to a haunted house tonight,0,0.14641951
4790,4814,@DonataHuggins I like the concept!,0,0.029041708
4805,4825,She's has a sexy smile braces and all,0,0.32332984
4788,4812,🍍💚🍍💚🍍  @Nashgrier   https://t.co/lTcfGIbEHg  GO WATCH IT NOW!!😂   Please @Nashgrier ilysfm💘😍😭🔫  🍍💚🍍💚🍍 ✖️33,0,0.049460925
4787,4811,RT @Things4WhitePpl: College Gameday,0,0.056405973
4786,4809,RT @ama_kusi: Borini was better off at Sunderland.,0,0.08161041
4785,4808,Whenever ur ready @LFC,0,0.06262937
4784,4807,"RT @naclark19: A @clubsporto themed menu today....debut of Sporto's De-BOCK-le, smoked STL style spare ribs, and smoked armadillo eggs! #On…",0,0.17984828
4783,4777,Okay. Things are starting to pile up.,0,0.14779544
4782,4776,@iPoonampandey so m i....,0,0.12632254
4781,4775,RT @GinsburgJobs: John Boehner Is Done Being Nice About The #Unemployed #ASSHOLE passing a jobs bill! http://t.co/G88qCAHV6i,0,0.13301875
4780,4774,RT @MaldonTiptreeFC: FULL-TIME: Maldon & Tiptree 0-2 Chatham Town http://t.co/doHaYi5lsr,0,0.118755825
4779,4773,RT @everything_utd: Chicharito has come on for Real Madrid & just scored 2 goals #MUFC,0,0.09008582
4778,4772,I posted a new photo to Facebook http://t.co/w9xIGWUYxg,0,0.09267203
4777,4771,@SouthamptonFC 2nd in BPL #COYR,0,0.068344764
4776,4770,I played #chess with GZA of the Wu-Tang Clan http://t.co/CxhUaXbXB0,0,0.2944993
4819,4838,"If they can't make time for you,  don't make time for them.",0,0.08669915
4834,4851,@K_TrainDMV @M3GAGBaller @LD2K @Ronnie2K That was in the 2kTV video though. I don't think they're trying to hide that.,0,0.0662391
4833,4850,Not in the mood for this,0,0.2881398
4832,4849,@CaliCre8ive Illustrator provides a .pdf option easily returned to .ai format. Exporting is a different animal. @rovedajr @Karlie_Mosher,0,0.08444031
4831,4818,RT @_lexxxuss: @JonesCorryn can't wait to see you babes 😻😽,0,0.090589896
4829,4816,I'm home!,0,0.08848127
4827,4846,@sahiloverthere I don't understand how you and @Roopali6 do this,0,0.07375806
4826,4845,RT @BiGGG_FiNE: @Airrogance awww thank you sweetheart 😘,0,0.023139514
4825,4844,@971117S haha sorry for that question,0,0.105933376
4824,4843,RT @scott161: World record swearing from Allardyce there. #westham #COYI #WHUFC,0,0.14028713
4823,4842,. Lol this new Twitter sweet 😋,0,0.19443437
4822,4841,Scavenger hunt! #bestbuddiescofc http://t.co/YLqEaqzfZO,0,0.119043894
4821,4840,Beauty Salon : 3 Series Upper Arm Blood Pressure Monitor – BP710N OMRON http://t.co/HA23F1f4Rs Deals #4949,0,0.10930085
4820,4839,@niaming_ Happy Birthday!! 😘🎉🎂💃💃,0,0.028670989
4775,4769,Swangin' Downtown - Segga Spiccoli ft. A6 LINK IN BIO! VIDEO JUST POSTED! SHOW ALL THE LOVE YOU CAN!… http://t.co/reF4MeFkR6,0,0.0812325
4818,4837,RT @DanaIM5: @willjayIM5 why so emotional o.O we have hammocks in our hotel rooms! Cheer up 😁,0,0.17127788
4817,4836,RT @B_Lowwww: Ine gotta go back to the old me cause I never changed .,0,0.11173706
4816,4835,RT @YepillPosts: Elsa in real life 😍👑 http://t.co/r3ItX7kolf,0,0.040131997
4815,4806,Already planning for the Hastings game Friday 👍,0,0.07213215
4814,4805,@HanoiToon @The_Looney_Toon @steve_gregory79 @SackPardew lol janmaat ain't got a clue has he,0,0.22083639
4813,4803,Kemarri ain't must see....lemme put an egg eh,0,0.354211
4812,4802,@qveenkk__ I mean pizza rolls,0,0.19413155
4811,4801,RT @A1__Frank: Let's cuddle and watch ESPN bby.,0,0.09801771
4810,4831,@_alkal_ no you don't.,0,0.061507665
4809,4830,Stay up,0,0.18292452
4808,4828,RT @Juliehannier: @joeydegraw thank you for all! http://t.co/Qa1msJj7Sr,0,0.02367388
4807,4827,Set de fotos: league-of-legends-sexy-girls: Ashe Cosplay http://t.co/h6O1sqJ241,0,0.2316934
4806,4826,will you hug me in Poland? (@ROOM94 live on http://t.co/NEhoSYuEar),0,0.052284986
4729,7749,@Young_CelloCuhh BIG UPS to whoever did your video...it looks great! The audio sounds pretty crisp and your sound seems to b your OWN.,0,0.051415745
4744,4739,Hallowww,0,0.2612689
4743,4738,NTSPR- Strong lap for @TeamNTS9_24 & @brennannewberry - 29.040 for p.4 @NHMS - 5 mins remain in round 2 @NASCAR_Trucks,0,0.06494014
4742,4737,Need LiveMixtape Uploading? DM me right now for our package deals,0,0.052687023
4741,4767,@luccadrsr followback please?,0,0.04097648
4740,4766,RT @TheMindBlowing: Thought Of The Day: http://t.co/OMczQ4B0Vk,0,0.059280388
4739,4765,RT @yeolstagram: Sehun is the type of person who posts good photos of himself and derp photos of his members lol,0,0.09993334
4738,4764,RT @young_monz11: Yessir http://t.co/xRnMysIyd5,0,0.067160085
4737,4763,Discover fun facts about Lil Wayne http://t.co/UNSqor6ZbM finally I'm not late on a Birthday Happy Birthday Lil wayne,0,0.17821537
4736,4762,Beat Regina beat beat Regina! 🐎,0,0.105946645
4734,7755,@Smiley360 @purinaonedog #onedifference - glad to be here! This is my first twitter party!,0,0.040617112
4733,7754,...whose turbulent 20th century life was dramatic—and romantic—enough for an AMC or Showtime mini-series. (Composers Datebook),0,0.11512407
4732,7753,“@tygotem: Focused on me right now”,0,0.055933967
4731,7752,@PaulaJLingard @EdenMarketiers @kingscampden @gmbrockencote I second that... and utterly well deserved!!!! #EdenSuperStars,0,0.038576346
4730,7750,I need to stop online shopping,0,0.29634082
4745,4740,"Pwede!   RT@PatamaNiJuan: KNOCK KNOCK?  ""OLAF"" OLAF who?  'CAUSE OLAF ME. LOVES OLAF YOU.♪""",0,0.10610512
4728,4724,my dad said hes taking my phone off me cause I wouldn't go to the shop with him....,0,0.31023476
4727,4723,I posted a new photo to Facebook http://t.co/qf5hghM81D,0,0.09267203
4726,4722,RT @DFB_Team_EN: #EURO2020 is coming to #Germany! #Munich is amongst the host cities. http://t.co/6Ot9X9t6mB,0,0.036876127
4725,4721,@She_Foreignnn Goodmorning,0,0.040240303
4724,4720,MORPHEUS: (leans forward) you think those are opinions you're sharing?,0,0.07633994
4723,4751,Majorettes in the helmet good job last night girls. morgan_harless @_emmaloohoo @cevanah_jestine… http://t.co/DcB1LzZDve,0,0.08004948
4722,4750,RT @moiraf110: @Graser10 would teach us the history of Apple,0,0.051189117
4721,4749,Just because I'm not speaking to you doesn't mean I don't miss you.,0,0.11035451
4719,4734,“@kellie_mcgahn: I'm obsessed with vests 😍”@Mit_Carp,0,0.059030607
4718,4733,MY NETFLIX ISNT LOGGING IN,0,0.23779415
4717,4732,RT @desirantsnraves: #MahiraKhan looks stunning in @FeehaJamshed!  Loving the fusion of contemporary and traditional! #humsafar http://t.co…,0,0.0373526
4716,4731,RT @New_Narrative: Father of British Islamic State fighter admits role as al-Qaeda spokesman after 1998 US embassy bombings  http://t.co/wc…,0,0.197232
4715,4730,RT @LoveKaiDO: Keep singing with your awesome high pitched voice and make ppl laugh with your jokes ♡♡♡ #HappyChenDay #KimJongDay http://t.…,0,0.112203404
4761,4755,RT @shobhapande: NOTA bags second position in Chhattisgarh bypoll - http://t.co/9tltyexPDT -via Rediff News for Android Bware of the reject…,0,0.069070525
4774,4768,"Patience, persistence and perspiration make an unbeatable combination for success.-Napoleon Hill",0,0.070216194
4773,4799,"I usually see YWNA on my TL during LFC matches, we are u guys?",0,0.05623647
4772,4797,I added a video to a @YouTube playlist http://t.co/Rt7suKCioC Nightcore - Get Lucky,0,0.06566215
